sale_id,sale_date,product_id,store_id,quantity,payment_method
41566,2023-11-23,117,9,3,Card
41567,2023-11-23,7,5,3,Online
41568,2023-11-23,128,10,2,Cash
41569,2023-11-23,46,47,3,Online
41570,2023-11-23,57,41,1,Card
41571,2023-11-23,82,39,5,Cash
41572,2023-11-23,138,7,3,Cash
41573,2023-11-23,196,48,3,Online
41574,2023-11-23,152,31,5,Cash
41575,2023-11-23,63,18,4,Online
41576,2023-11-23,19,35,3,Card
41577,2023-11-23,37,19,5,Card
41578,2023-11-23,45,15,5,Online
41579,2023-11-23,81,30,5,Card
41580,2023-11-23,44,2,1,Card
41581,2023-11-23,62,8,3,Online
41582,2023-11-23,148,50,1,Online
41583,2023-11-23,10,3,4,Card
41584,2023-11-23,57,44,5,Cash
41585,2023-11-23,102,30,3,Cash
41586,2023-11-23,140,40,4,Card
41587,2023-11-23,121,33,5,Online
41588,2023-11-23,74,23,1,Cash
41589,2023-11-23,16,30,3,Card
41590,2023-11-23,25,25,3,Card
41591,2023-11-23,166,1,2,Card
41592,2023-11-23,17,19,2,Online
41593,2023-11-23,79,30,5,Online
41594,2023-11-23,174,45,2,Online
41595,2023-11-23,155,49,3,Card
41596,2023-11-23,32,37,4,Card
41597,2023-11-23,125,22,3,Online
41598,2023-11-23,178,17,5,Card
41599,2023-11-23,140,14,2,Online
41600,2023-11-23,147,2,5,Cash
41601,2023-11-23,69,15,2,Cash
41602,2023-11-23,137,30,3,Cash
41603,2023-11-23,85,31,1,Cash
41604,2023-11-23,41,27,4,Online
41605,2023-11-23,48,19,3,Cash
41606,2023-11-23,77,29,1,Online
41607,2023-11-24,113,17,4,Cash
41608,2023-11-24,112,40,3,Card
41609,2023-11-24,167,36,4,Cash
41610,2023-11-24,25,32,4,Online
41611,2023-11-24,88,1,4,Card
41612,2023-11-24,67,9,1,Card
41613,2023-11-24,111,29,2,Online
41614,2023-11-24,141,24,2,Card
41615,2023-11-24,4,35,2,Cash
41616,2023-11-24,7,45,1,Card
41617,2023-11-24,78,47,4,Online
41618,2023-11-24,33,39,2,Card
41619,2023-11-24,68,1,4,Cash
41620,2023-11-24,79,9,3,Cash
41621,2023-11-24,30,49,3,Card
41622,2023-11-24,106,23,1,Online
41623,2023-11-24,141,10,2,Online
41624,2023-11-24,43,49,2,Card
41625,2023-11-24,19,23,4,Card
41626,2023-11-24,151,26,1,Card
41627,2023-11-24,183,49,5,Online
41628,2023-11-24,92,9,2,Card
41629,2023-11-24,67,7,4,Online
41630,2023-11-24,8,38,3,Cash
41631,2023-11-24,144,17,2,Online
41632,2023-11-24,37,16,4,Card
41633,2023-11-24,48,44,2,Cash
41634,2023-11-24,156,22,2,Cash
41635,2023-11-24,159,43,2,Cash
41636,2023-11-24,183,3,4,Online
41637,2023-11-24,80,12,4,Card
41638,2023-11-24,129,5,4,Cash
41639,2023-11-24,165,38,4,Card
41640,2023-11-24,154,35,1,Card
41641,2023-11-24,179,14,1,Card
41642,2023-11-24,60,2,1,Card
41643,2023-11-24,27,49,1,Online
41644,2023-11-24,163,21,4,Online
41645,2023-11-24,88,34,1,Card
41646,2023-11-24,83,10,4,Card
41647,2023-11-24,70,37,4,Card
41648,2023-11-24,13,14,3,Cash
41649,2023-11-24,185,49,4,Card
41650,2023-11-24,181,29,2,Cash
41651,2023-11-24,20,31,1,Card
41652,2023-11-24,199,27,1,Online
41653,2023-11-24,31,47,4,Cash
41654,2023-11-24,72,6,1,Cash
41655,2023-11-24,181,33,3,Card
41656,2023-11-24,53,4,4,Cash
41657,2023-11-24,60,17,4,Online
41658,2023-11-24,46,22,5,Cash
41659,2023-11-24,165,8,5,Online
41660,2023-11-24,80,5,4,Online
41661,2023-11-24,177,43,4,Card
41662,2023-11-24,124,12,1,Card
41663,2023-11-24,162,50,5,Cash
41664,2023-11-24,133,2,2,Cash
41665,2023-11-24,123,25,1,Card
41666,2023-11-24,97,7,1,Card
41667,2023-11-24,98,23,3,Card
41668,2023-11-24,54,1,3,Card
41669,2023-11-24,129,42,2,Online
41670,2023-11-24,197,18,4,Cash
41671,2023-11-24,18,7,3,Card
41672,2023-11-24,134,38,1,Online
41673,2023-11-24,161,35,5,Cash
41674,2023-11-24,86,22,4,Online
41675,2023-11-24,16,4,2,Cash
41676,2023-11-24,79,10,5,Cash
41677,2023-11-24,77,28,3,Online
41678,2023-11-24,143,50,4,Card
41679,2023-11-24,196,46,1,Online
41680,2023-11-24,67,4,3,Cash
41681,2023-11-24,48,49,2,Card
41682,2023-11-24,102,46,2,Online
41683,2023-11-24,133,27,2,Card
41684,2023-11-24,46,26,4,Card
41685,2023-11-24,53,49,3,Online
41686,2023-11-24,169,40,1,Online
41687,2023-11-24,129,49,4,Cash
41688,2023-11-24,19,16,4,Card
41689,2023-11-24,43,36,4,Cash
41690,2023-11-24,24,6,5,Online
41691,2023-11-24,149,29,1,Online
41692,2023-11-24,7,29,1,Online
41693,2023-11-24,112,37,1,Card
41694,2023-11-24,12,36,3,Cash
41695,2023-11-24,100,19,3,Card
41696,2023-11-24,3,29,2,Online
41697,2023-11-24,41,40,5,Cash
41698,2023-11-24,130,29,3,Cash
41699,2023-11-24,118,14,1,Cash
41700,2023-11-24,119,20,2,Online
41701,2023-11-24,200,43,5,Cash
41702,2023-11-24,11,47,1,Online
41703,2023-11-24,80,4,3,Cash
41704,2023-11-24,160,31,2,Cash
41705,2023-11-24,14,5,1,Card
41706,2023-11-24,141,34,3,Cash
41707,2023-11-24,67,25,5,Cash
41708,2023-11-24,20,13,1,Cash
41709,2023-11-24,160,13,2,Card
41710,2023-11-24,191,43,2,Card
41711,2023-11-24,23,12,1,Online
41712,2023-11-24,183,31,3,Cash
41713,2023-11-24,25,13,2,Online
41714,2023-11-24,69,11,5,Online
41715,2023-11-24,107,17,2,Cash
41716,2023-11-24,1,38,3,Cash
41717,2023-11-24,160,25,5,Cash
41718,2023-11-24,7,26,5,Cash
41719,2023-11-24,121,21,2,Card
41720,2023-11-24,143,8,2,Online
41721,2023-11-24,78,48,1,Card
41722,2023-11-24,131,21,3,Online
41723,2023-11-24,94,23,1,Online
41724,2023-11-24,42,24,4,Cash
41725,2023-11-24,121,48,4,Online
41726,2023-11-24,192,2,1,Card
41727,2023-11-24,97,10,1,Card
41728,2023-11-24,75,24,4,Online
41729,2023-11-24,151,27,5,Cash
41730,2023-11-24,86,48,5,Online
41731,2023-11-24,21,19,1,Card
41732,2023-11-24,152,48,2,Online
41733,2023-11-24,103,41,4,Online
41734,2023-11-24,146,22,1,Cash
41735,2023-11-24,98,11,3,Card
41736,2023-11-24,89,9,3,Cash
41737,2023-11-24,17,11,1,Online
41738,2023-11-24,59,49,1,Online
41739,2023-11-24,159,41,4,Card
41740,2023-11-24,51,11,4,Online
41741,2023-11-24,141,48,1,Cash
41742,2023-11-24,129,7,4,Online
41743,2023-11-24,190,4,3,Card
41744,2023-11-24,76,24,5,Online
41745,2023-11-24,44,1,5,Online
41746,2023-11-24,31,36,3,Card
41747,2023-11-24,178,43,4,Online
41748,2023-11-24,76,20,5,Online
41749,2023-11-24,81,39,5,Card
41750,2023-11-24,32,1,4,Card
41751,2023-11-24,142,27,1,Online
41752,2023-11-24,154,27,5,Cash
41753,2023-11-24,99,48,4,Online
41754,2023-11-24,112,28,2,Cash
41755,2023-11-24,11,26,4,Card
41756,2023-11-24,152,23,4,Online
41757,2023-11-24,196,1,4,Card
41758,2023-11-24,170,11,4,Card
41759,2023-11-24,58,33,2,Card
41760,2023-11-24,198,16,3,Card
41761,2023-11-24,148,40,5,Cash
41762,2023-11-24,99,45,4,Online
41763,2023-11-24,171,41,5,Card
41764,2023-11-24,162,39,2,Card
41765,2023-11-25,185,1,1,Cash
41766,2023-11-25,120,5,2,Card
41767,2023-11-25,3,25,4,Online
41768,2023-11-25,2,32,2,Online
41769,2023-11-25,123,22,4,Card
41770,2023-11-25,74,43,5,Cash
41771,2023-11-25,175,41,1,Card
41772,2023-11-25,66,13,5,Card
41773,2023-11-25,73,49,1,Online
41774,2023-11-25,81,5,3,Cash
41775,2023-11-25,85,26,2,Cash
41776,2023-11-25,151,4,5,Cash
41777,2023-11-25,74,20,2,Online
41778,2023-11-25,100,44,1,Card
41779,2023-11-25,193,17,3,Cash
41780,2023-11-25,144,33,2,Card
41781,2023-11-25,104,47,1,Cash
41782,2023-11-25,22,47,4,Online
41783,2023-11-25,87,3,5,Online
41784,2023-11-25,168,1,5,Online
41785,2023-11-25,4,1,4,Cash
41786,2023-11-25,4,22,1,Cash
41787,2023-11-25,161,12,4,Online
41788,2023-11-25,65,14,2,Cash
41789,2023-11-25,49,12,2,Card
41790,2023-11-25,87,30,1,Online
41791,2023-11-25,99,23,1,Online
41792,2023-11-25,189,19,1,Online
41793,2023-11-25,79,42,5,Online
41794,2023-11-25,88,20,4,Online
41795,2023-11-25,45,42,4,Card
41796,2023-11-25,73,42,5,Online
41797,2023-11-25,59,36,2,Cash
41798,2023-11-25,50,15,4,Cash
41799,2023-11-25,167,46,5,Cash
41800,2023-11-25,90,6,5,Cash
41801,2023-11-25,125,21,4,Card
41802,2023-11-25,174,15,1,Card
41803,2023-11-25,34,40,3,Online
41804,2023-11-25,46,14,5,Online
41805,2023-11-25,40,19,2,Cash
41806,2023-11-25,185,35,2,Card
41807,2023-11-25,198,15,5,Cash
41808,2023-11-25,73,25,3,Online
41809,2023-11-25,55,48,2,Online
41810,2023-11-25,158,15,3,Online
41811,2023-11-25,41,22,5,Online
41812,2023-11-25,118,46,1,Cash
41813,2023-11-25,66,1,4,Cash
41814,2023-11-25,144,45,4,Online
41815,2023-11-25,168,1,5,Online
41816,2023-11-25,113,5,2,Online
41817,2023-11-25,31,29,3,Card
41818,2023-11-25,178,37,1,Card
41819,2023-11-25,133,25,5,Online
41820,2023-11-25,111,3,1,Card
41821,2023-11-25,20,38,3,Card
41822,2023-11-25,26,29,2,Cash
41823,2023-11-25,97,40,5,Card
41824,2023-11-25,150,26,4,Online
41825,2023-11-25,176,45,3,Online
41826,2023-11-25,29,44,2,Card
41827,2023-11-25,162,4,3,Card
41828,2023-11-25,63,12,3,Card
41829,2023-11-25,147,44,3,Card
41830,2023-11-25,121,2,2,Online
41831,2023-11-25,140,30,3,Online
41832,2023-11-25,132,1,1,Cash
41833,2023-11-25,69,20,4,Card
41834,2023-11-25,43,41,2,Cash
41835,2023-11-25,137,8,5,Cash
41836,2023-11-25,120,39,4,Card
41837,2023-11-25,5,34,3,Online
41838,2023-11-26,15,50,1,Online
41839,2023-11-26,133,23,5,Online
41840,2023-11-26,77,20,5,Cash
41841,2023-11-26,156,42,2,Online
41842,2023-11-26,89,38,4,Cash
41843,2023-11-26,41,36,3,Card
41844,2023-11-26,7,28,4,Online
41845,2023-11-26,39,25,2,Online
41846,2023-11-26,115,14,3,Cash
41847,2023-11-26,114,15,3,Cash
41848,2023-11-26,57,18,4,Online
41849,2023-11-26,182,10,3,Card
41850,2023-11-26,101,41,1,Online
41851,2023-11-26,63,50,1,Cash
41852,2023-11-26,1,35,1,Card
41853,2023-11-26,103,34,1,Cash
41854,2023-11-26,135,24,2,Card
41855,2023-11-26,126,8,4,Card
41856,2023-11-26,79,19,3,Online
41857,2023-11-26,20,11,5,Card
41858,2023-11-26,9,19,1,Card
41859,2023-11-26,185,6,5,Online
41860,2023-11-26,16,19,4,Cash
41861,2023-11-26,120,41,5,Card
41862,2023-11-26,32,23,4,Cash
41863,2023-11-26,183,41,3,Card
41864,2023-11-26,40,48,3,Online
41865,2023-11-26,70,2,4,Cash
41866,2023-11-26,66,16,4,Online
41867,2023-11-26,38,45,2,Cash
41868,2023-11-26,115,41,1,Card
41869,2023-11-26,190,11,1,Online
41870,2023-11-26,49,4,3,Online
41871,2023-11-26,3,26,4,Card
41872,2023-11-26,146,43,2,Card
41873,2023-11-26,164,47,4,Card
41874,2023-11-26,113,14,3,Online
41875,2023-11-26,179,1,5,Online
41876,2023-11-26,194,4,1,Card
41877,2023-11-26,194,29,4,Online
41878,2023-11-26,75,45,1,Card
41879,2023-11-26,170,38,4,Card
41880,2023-11-26,106,30,5,Cash
41881,2023-11-26,122,28,4,Card
41882,2023-11-26,156,45,5,Card
41883,2023-11-26,109,50,4,Online
41884,2023-11-26,160,31,4,Online
41885,2023-11-26,27,41,3,Online
41886,2023-11-26,49,26,4,Cash
41887,2023-11-26,111,16,2,Cash
41888,2023-11-26,61,19,1,Online
41889,2023-11-26,145,12,1,Online
41890,2023-11-26,19,19,3,Online
41891,2023-11-26,166,39,4,Card
41892,2023-11-26,150,34,4,Cash
41893,2023-11-26,24,33,3,Cash
41894,2023-11-26,1,2,2,Card
41895,2023-11-26,81,20,1,Online
41896,2023-11-26,139,32,2,Cash
41897,2023-11-26,137,22,3,Online
41898,2023-11-26,162,36,3,Online
41899,2023-11-26,109,42,3,Cash
41900,2023-11-26,133,25,3,Cash
41901,2023-11-26,85,36,3,Cash
41902,2023-11-26,190,37,3,Card
41903,2023-11-26,17,49,3,Online
41904,2023-11-26,26,30,2,Cash
41905,2023-11-26,21,13,3,Cash
41906,2023-11-26,13,36,1,Online
41907,2023-11-26,115,7,2,Cash
41908,2023-11-26,63,1,5,Card
41909,2023-11-26,110,39,2,Card
41910,2023-11-26,155,42,4,Cash
41911,2023-11-26,6,8,2,Cash
41912,2023-11-26,35,35,2,Card
41913,2023-11-26,7,8,3,Online
41914,2023-11-26,163,1,3,Card
41915,2023-11-26,155,40,4,Online
41916,2023-11-26,116,14,4,Card
41917,2023-11-26,193,10,1,Card
41918,2023-11-26,117,46,2,Card
41919,2023-11-26,22,10,4,Card
41920,2023-11-26,179,6,2,Online
41921,2023-11-26,107,15,3,Cash
41922,2023-11-26,107,42,1,Online
41923,2023-11-26,197,19,1,Card
41924,2023-11-26,91,27,5,Card
41925,2023-11-26,185,46,2,Online
41926,2023-11-26,98,12,5,Cash
41927,2023-11-26,82,23,3,Card
41928,2023-11-26,86,16,3,Card
41929,2023-11-26,51,38,4,Online
41930,2023-11-26,174,30,4,Cash
41931,2023-11-26,64,11,4,Card
41932,2023-11-26,21,35,1,Online
41933,2023-11-26,199,13,3,Online
41934,2023-11-26,113,45,1,Cash
41935,2023-11-26,33,21,2,Online
41936,2023-11-26,66,42,4,Online
41937,2023-11-26,176,47,5,Card
41938,2023-11-26,168,37,4,Cash
41939,2023-11-26,185,41,5,Online
41940,2023-11-26,83,13,5,Card
41941,2023-11-26,113,11,2,Card
41942,2023-11-26,45,35,5,Online
41943,2023-11-26,164,45,3,Cash
41944,2023-11-26,122,4,5,Cash
41945,2023-11-26,32,25,3,Online
41946,2023-11-26,123,42,4,Cash
41947,2023-11-26,89,49,1,Card
41948,2023-11-26,40,24,5,Online
41949,2023-11-26,127,31,3,Online
41950,2023-11-26,168,43,1,Card
41951,2023-11-26,182,14,5,Online
41952,2023-11-26,109,50,5,Card
41953,2023-11-26,167,30,1,Cash
41954,2023-11-26,24,6,5,Cash
41955,2023-11-26,59,1,5,Online
41956,2023-11-26,27,36,3,Online
41957,2023-11-26,190,23,1,Card
41958,2023-11-26,175,14,1,Online
41959,2023-11-26,150,5,2,Online
41960,2023-11-26,136,26,5,Cash
41961,2023-11-26,196,34,4,Card
41962,2023-11-26,170,49,1,Card
41963,2023-11-26,95,15,3,Online
41964,2023-11-26,13,24,3,Online
41965,2023-11-26,15,18,2,Card
41966,2023-11-26,179,26,1,Card
41967,2023-11-26,143,44,5,Cash
41968,2023-11-26,104,43,5,Card
41969,2023-11-26,10,12,4,Online
41970,2023-11-26,119,26,2,Card
41971,2023-11-26,188,47,4,Card
41972,2023-11-26,40,13,4,Card
41973,2023-11-26,118,48,5,Card
41974,2023-11-26,173,13,2,Card
41975,2023-11-26,37,26,4,Cash
41976,2023-11-26,29,24,5,Online
41977,2023-11-26,131,49,5,Cash
41978,2023-11-26,43,1,1,Cash
41979,2023-11-26,166,27,3,Card
41980,2023-11-26,194,35,5,Cash
41981,2023-11-26,166,44,3,Online
41982,2023-11-26,18,44,3,Online
41983,2023-11-26,168,42,4,Cash
41984,2023-11-26,12,34,5,Card
41985,2023-11-26,113,46,5,Card
41986,2023-11-26,17,14,3,Online
41987,2023-11-26,166,3,3,Card
41988,2023-11-26,44,1,4,Cash
41989,2023-11-26,52,2,1,Online
41990,2023-11-26,162,23,3,Online
41991,2023-11-26,199,14,1,Online
41992,2023-11-26,62,45,1,Online
41993,2023-11-26,85,10,2,Cash
41994,2023-11-26,99,13,3,Card
41995,2023-11-26,75,20,2,Cash
41996,2023-11-26,104,32,1,Cash
41997,2023-11-26,27,39,3,Online
41998,2023-11-26,21,19,1,Online
41999,2023-11-26,72,34,1,Cash
42000,2023-11-26,71,16,1,Cash
42001,2023-11-26,116,21,3,Online
42002,2023-11-26,117,24,4,Online
42003,2023-11-26,113,45,5,Cash
42004,2023-11-26,113,45,4,Cash
42005,2023-11-26,103,43,4,Card
42006,2023-11-26,26,12,5,Online
42007,2023-11-26,185,29,5,Online
42008,2023-11-26,143,29,5,Online
42009,2023-11-26,67,13,2,Online
42010,2023-11-26,93,17,3,Online
42011,2023-11-26,178,41,5,Online
42012,2023-11-26,157,21,3,Online
42013,2023-11-26,120,39,4,Card
42014,2023-11-26,164,49,1,Card
42015,2023-11-26,145,19,4,Online
42016,2023-11-26,10,6,1,Card
42017,2023-11-26,111,29,3,Card
42018,2023-11-26,120,32,1,Online
42019,2023-11-26,32,42,5,Cash
42020,2023-11-26,54,33,2,Cash
42021,2023-11-27,61,19,5,Online
42022,2023-11-27,75,36,4,Card
42023,2023-11-27,60,41,5,Online
42024,2023-11-27,133,5,3,Cash
42025,2023-11-27,53,30,5,Card
42026,2023-11-27,188,50,5,Card
42027,2023-11-27,125,15,5,Card
42028,2023-11-27,95,19,2,Cash
42029,2023-11-27,14,24,4,Card
42030,2023-11-27,106,11,3,Cash
42031,2023-11-27,37,30,3,Cash
42032,2023-11-27,162,32,4,Online
42033,2023-11-27,47,2,5,Cash
42034,2023-11-27,145,46,2,Cash
42035,2023-11-27,173,21,4,Online
42036,2023-11-27,196,24,3,Cash
42037,2023-11-27,44,9,3,Cash
42038,2023-11-27,92,2,1,Online
42039,2023-11-27,57,20,5,Online
42040,2023-11-27,123,27,2,Cash
42041,2023-11-27,36,35,4,Card
42042,2023-11-27,33,3,3,Cash
42043,2023-11-27,63,49,5,Card
42044,2023-11-27,114,38,3,Cash
42045,2023-11-27,64,42,1,Card
42046,2023-11-27,167,46,1,Cash
42047,2023-11-27,82,3,5,Card
42048,2023-11-27,176,37,4,Card
42049,2023-11-27,40,24,3,Online
42050,2023-11-27,15,10,5,Online
42051,2023-11-27,138,11,5,Cash
42052,2023-11-27,133,44,2,Cash
42053,2023-11-27,44,3,3,Cash
42054,2023-11-27,73,22,5,Cash
42055,2023-11-27,6,9,4,Card
42056,2023-11-27,138,41,5,Card
42057,2023-11-27,95,9,3,Cash
42058,2023-11-27,108,7,4,Online
42059,2023-11-27,98,28,2,Online
42060,2023-11-27,159,2,4,Online
42061,2023-11-27,111,33,2,Cash
42062,2023-11-27,63,2,5,Online
42063,2023-11-27,135,29,5,Card
42064,2023-11-27,35,45,4,Online
42065,2023-11-27,153,9,2,Cash
42066,2023-11-27,49,2,1,Card
42067,2023-11-27,46,14,4,Online
42068,2023-11-27,61,40,3,Cash
42069,2023-11-27,75,41,2,Cash
42070,2023-11-27,187,11,1,Card
42071,2023-11-27,41,41,3,Card
42072,2023-11-27,45,33,1,Cash
42073,2023-11-27,200,36,2,Cash
42074,2023-11-27,118,6,1,Online
42075,2023-11-27,179,2,3,Online
42076,2023-11-27,87,45,3,Card
42077,2023-11-27,171,38,1,Card
42078,2023-11-27,29,13,4,Online
42079,2023-11-27,133,15,4,Card
42080,2023-11-27,35,30,5,Cash
42081,2023-11-27,85,15,2,Card
42082,2023-11-27,63,4,2,Cash
42083,2023-11-27,67,40,5,Card
42084,2023-11-27,112,2,5,Card
42085,2023-11-27,95,26,4,Online
42086,2023-11-27,46,22,3,Card
42087,2023-11-27,17,33,1,Cash
42088,2023-11-27,27,21,5,Online
42089,2023-11-27,60,39,1,Card
42090,2023-11-27,81,49,5,Online
42091,2023-11-27,155,10,4,Online
42092,2023-11-27,158,16,5,Cash
42093,2023-11-27,32,49,4,Cash
42094,2023-11-27,44,42,3,Online
42095,2023-11-27,68,34,4,Card
42096,2023-11-27,23,5,1,Card
42097,2023-11-27,182,32,5,Online
42098,2023-11-27,102,23,2,Online
42099,2023-11-27,79,13,2,Card
42100,2023-11-27,83,18,2,Card
42101,2023-11-27,107,29,3,Cash
42102,2023-11-27,21,14,3,Cash
42103,2023-11-27,144,32,2,Online
42104,2023-11-27,46,7,2,Cash
42105,2023-11-27,108,5,1,Cash
42106,2023-11-27,64,33,3,Online
42107,2023-11-27,117,27,5,Online
42108,2023-11-27,176,38,1,Cash
42109,2023-11-27,57,43,4,Card
42110,2023-11-27,116,38,2,Cash
42111,2023-11-27,68,14,3,Cash
42112,2023-11-27,180,45,2,Online
42113,2023-11-27,71,48,5,Card
42114,2023-11-27,48,41,5,Online
42115,2023-11-27,120,32,2,Online
42116,2023-11-27,71,29,3,Online
42117,2023-11-27,193,11,5,Card
42118,2023-11-27,1,27,2,Card
42119,2023-11-27,3,25,5,Cash
42120,2023-11-27,144,11,1,Card
42121,2023-11-27,55,12,2,Card
42122,2023-11-27,92,44,4,Card
42123,2023-11-27,104,1,4,Online
42124,2023-11-27,185,28,3,Online
42125,2023-11-27,114,13,2,Card
42126,2023-11-27,154,11,5,Cash
42127,2023-11-27,184,15,5,Online
42128,2023-11-27,77,5,5,Online
42129,2023-11-27,69,10,5,Online
42130,2023-11-27,127,2,2,Online
42131,2023-11-27,110,33,4,Online
42132,2023-11-27,188,22,3,Card
42133,2023-11-27,11,40,1,Card
42134,2023-11-27,75,45,1,Online
42135,2023-11-27,156,25,1,Card
42136,2023-11-27,164,4,3,Card
42137,2023-11-27,11,16,5,Card
42138,2023-11-27,41,19,4,Card
42139,2023-11-27,76,34,5,Online
42140,2023-11-27,45,45,1,Card
42141,2023-11-27,29,10,3,Cash
42142,2023-11-27,39,19,1,Card
42143,2023-11-27,80,14,4,Cash
42144,2023-11-27,84,33,3,Card
42145,2023-11-27,109,20,4,Cash
42146,2023-11-27,121,6,4,Cash
42147,2023-11-27,99,46,4,Online
42148,2023-11-27,135,32,1,Card
42149,2023-11-27,197,50,4,Cash
42150,2023-11-27,198,32,1,Cash
42151,2023-11-27,191,40,2,Cash
42152,2023-11-27,110,46,4,Cash
42153,2023-11-27,191,46,4,Card
42154,2023-11-27,161,32,4,Online
42155,2023-11-27,90,31,3,Cash
42156,2023-11-27,166,8,1,Online
42157,2023-11-27,196,11,1,Online
42158,2023-11-27,99,6,2,Online
42159,2023-11-27,61,14,2,Online
42160,2023-11-27,84,29,5,Cash
42161,2023-11-27,96,3,2,Cash
42162,2023-11-27,49,41,2,Card
42163,2023-11-27,42,24,4,Online
42164,2023-11-27,187,19,1,Online
42165,2023-11-27,5,10,4,Cash
42166,2023-11-27,141,41,1,Cash
42167,2023-11-27,32,44,1,Cash
42168,2023-11-27,124,4,5,Cash
42169,2023-11-27,126,37,5,Cash
42170,2023-11-27,147,42,1,Online
42171,2023-11-27,15,8,3,Cash
42172,2023-11-27,71,16,1,Card
42173,2023-11-27,57,17,1,Online
42174,2023-11-27,146,48,1,Online
42175,2023-11-27,123,17,3,Online
42176,2023-11-27,186,8,5,Card
42177,2023-11-27,120,41,3,Online
42178,2023-11-27,79,34,2,Cash
42179,2023-11-27,65,31,3,Online
42180,2023-11-27,185,33,3,Cash
42181,2023-11-27,34,13,5,Cash
42182,2023-11-27,71,12,4,Cash
42183,2023-11-27,13,21,1,Online
42184,2023-11-27,186,40,1,Online
42185,2023-11-27,71,9,2,Cash
42186,2023-11-27,109,7,4,Cash
42187,2023-11-27,109,18,2,Card
42188,2023-11-27,30,24,2,Card
42189,2023-11-27,170,47,5,Cash
42190,2023-11-27,47,5,1,Card
42191,2023-11-27,42,42,1,Online
42192,2023-11-27,130,42,2,Card
42193,2023-11-27,76,33,1,Cash
42194,2023-11-27,72,19,2,Online
42195,2023-11-27,189,1,5,Card
42196,2023-11-27,122,33,3,Online
42197,2023-11-27,95,5,5,Online
42198,2023-11-27,68,18,2,Card
42199,2023-11-27,132,18,2,Card
42200,2023-11-27,81,33,1,Online
42201,2023-11-27,68,39,1,Cash
42202,2023-11-27,123,48,1,Card
42203,2023-11-27,149,41,5,Cash
42204,2023-11-27,135,34,5,Card
42205,2023-11-27,71,27,4,Cash
42206,2023-11-27,110,43,4,Cash
42207,2023-11-28,141,23,2,Online
42208,2023-11-28,77,3,2,Cash
42209,2023-11-28,142,32,2,Card
42210,2023-11-28,109,14,3,Cash
42211,2023-11-28,192,9,2,Card
42212,2023-11-28,19,32,5,Cash
42213,2023-11-28,23,29,3,Card
42214,2023-11-28,54,14,1,Card
42215,2023-11-28,92,16,2,Online
42216,2023-11-28,23,23,5,Cash
42217,2023-11-28,138,6,3,Online
42218,2023-11-28,54,12,1,Cash
42219,2023-11-28,148,25,5,Card
42220,2023-11-28,129,20,2,Card
42221,2023-11-28,6,39,1,Card
42222,2023-11-28,41,1,1,Cash
42223,2023-11-28,51,45,3,Card
42224,2023-11-28,115,21,1,Online
42225,2023-11-28,175,6,4,Card
42226,2023-11-28,148,16,4,Online
42227,2023-11-28,62,37,2,Card
42228,2023-11-28,140,50,3,Online
42229,2023-11-28,168,11,2,Card
42230,2023-11-28,64,44,1,Cash
42231,2023-11-28,140,50,4,Cash
42232,2023-11-28,20,42,2,Online
42233,2023-11-28,12,30,2,Card
42234,2023-11-28,23,50,4,Online
42235,2023-11-28,64,23,1,Cash
42236,2023-11-28,160,38,4,Cash
42237,2023-11-28,110,32,1,Card
42238,2023-11-28,181,17,3,Online
42239,2023-11-28,162,21,3,Cash
42240,2023-11-28,176,24,4,Cash
42241,2023-11-28,122,1,3,Online
42242,2023-11-28,161,44,4,Card
42243,2023-11-28,1,50,4,Online
42244,2023-11-28,167,11,5,Online
42245,2023-11-28,97,30,1,Cash
42246,2023-11-28,98,10,4,Online
42247,2023-11-28,51,24,4,Cash
42248,2023-11-28,25,16,1,Online
42249,2023-11-28,185,46,4,Card
42250,2023-11-28,104,29,5,Online
42251,2023-11-28,132,31,3,Cash
42252,2023-11-28,37,19,2,Card
42253,2023-11-28,46,23,2,Card
42254,2023-11-28,131,26,4,Online
42255,2023-11-28,150,41,4,Online
42256,2023-11-28,22,7,5,Card
42257,2023-11-28,91,4,5,Cash
42258,2023-11-28,162,26,4,Card
42259,2023-11-28,153,43,3,Cash
42260,2023-11-28,49,13,2,Card
42261,2023-11-28,84,14,5,Online
42262,2023-11-28,84,13,2,Online
42263,2023-11-28,42,6,2,Online
42264,2023-11-28,188,8,5,Online
42265,2023-11-28,139,41,1,Cash
42266,2023-11-28,139,22,2,Card
42267,2023-11-28,95,5,1,Card
42268,2023-11-28,173,45,1,Card
42269,2023-11-28,198,46,4,Card
42270,2023-11-28,123,6,4,Cash
42271,2023-11-28,61,9,2,Card
42272,2023-11-28,129,24,1,Online
42273,2023-11-28,86,6,4,Card
42274,2023-11-28,153,43,2,Cash
42275,2023-11-28,31,4,3,Online
42276,2023-11-28,174,8,2,Cash
42277,2023-11-28,15,18,3,Card
42278,2023-11-28,98,45,5,Cash
42279,2023-11-28,135,22,5,Cash
42280,2023-11-28,84,37,1,Online
42281,2023-11-28,181,15,2,Card
42282,2023-11-28,35,31,1,Cash
42283,2023-11-28,94,4,5,Cash
42284,2023-11-28,137,39,4,Cash
42285,2023-11-28,118,5,2,Online
42286,2023-11-28,85,27,2,Card
42287,2023-11-28,86,19,2,Card
42288,2023-11-28,169,14,1,Card
